corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	pexels-photo-1933873.png	512	512	Default	90	6	50662	51010	0.993178
cid22	pexels-photo-3193731.png	512	512	Default	90	6	55042	54934	1.001966
cid22	pexels-photo-4354221.png	512	512	Default	90	6	58900	58454	1.007630
cid22	pexels-photo-7078290.png	512	512	Default	90	6	67926	68574	0.990550
cid22	1001682.png	512	512	Photo	25	0	16620	25946	0.640561
cid22	1129482.png	512	512	Photo	25	0	6050	8100	0.746914
cid22	1287145.png	512	512	Photo	25	0	13072	20868	0.626414
cid22	1454804.png	512	512	Photo	25	0	6810	6828	0.997364
cid22	1570264.png	512	512	Photo	25	0	29594	25570	1.157372
cid22	162511.png	512	512	Photo	25	0	37900	39488	0.959785
cid22	1938351.png	512	512	Photo	25	0	6112	7484	0.816676
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	0	20522	22112	0.928093
cid22	225284.png	512	512	Photo	25	0	34516	39166	0.881275
cid22	2471234.png	512	512	Photo	25	0	5042	5182	0.972983
cid22	262780.png	512	512	Photo	25	0	15852	17272	0.917786
cid22	3004909.png	512	512	Photo	25	0	16290	18950	0.859631
cid22	3363331.png	512	512	Photo	25	0	13428	17056	0.787289
cid22	3623285.png	512	512	Photo	25	0	12700	15454	0.821794
cid22	45258.png	512	512	Photo	25	0	12016	14744	0.814976
cid22	5212582.png	512	512	Photo	25	0	2904	2946	0.985743
cid22	60003.png	512	512	Photo	25	0	13704	16916	0.810121
cid22	7062197.png	512	512	Photo	25	0	16812	18210	0.923229
cid22	7394483.png	512	512	Photo	25	0	9228	10288	0.896967
cid22	EPICA Delta D Plot.png	512	512	Photo	25	0	16048	16804	0.955011
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	0	16408	18984	0.864307
cid22	pexels-photo-1933873.png	512	512	Photo	25	0	16668	19348	0.861484
cid22	pexels-photo-3193731.png	512	512	Photo	25	0	15826	19902	0.795196
cid22	pexels-photo-4354221.png	512	512	Photo	25	0	18106	20934	0.864909
cid22	pexels-photo-7078290.png	512	512	Photo	25	0	21480	17586	1.221426
cid22	1001682.png	512	512	Photo	25	4	15518	15296	1.014514
cid22	1129482.png	512	512	Photo	25	4	4734	4700	1.007234
cid22	1287145.png	512	512	Photo	25	4	12112	11910	1.016961
cid22	1454804.png	512	512	Photo	25	4	4966	4746	1.046355
cid22	1570264.png	512	512	Photo	25	4	28304	28174	1.004614
cid22	162511.png	512	512	Photo	25	4	32152	32018	1.004185
cid22	1938351.png	512	512	Photo	25	4	5194	5132	1.012081
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	4	16588	16524	1.003873
cid22	225284.png	512	512	Photo	25	4	31872	31972	0.996872
cid22	2471234.png	512	512	Photo	25	4	4590	4456	1.030072
cid22	262780.png	512	512	Photo	25	4	15240	14546	1.047711
cid22	3004909.png	512	512	Photo	25	4	12922	12962	0.996914
cid22	3363331.png	512	512	Photo	25	4	11148	11268	0.989350
cid22	3623285.png	512	512	Photo	25	4	10394	10244	1.014643
cid22	45258.png	512	512	Photo	25	4	9798	9638	1.016601
cid22	5212582.png	512	512	Photo	25	4	2628	2490	1.055422
cid22	60003.png	512	512	Photo	25	4	10618	10434	1.017635
cid22	7062197.png	512	512	Photo	25	4	12980	12874	1.008234
cid22	7394483.png	512	512	Photo	25	4	7030	6998	1.004573
cid22	EPICA Delta D Plot.png	512	512	Photo	25	4	11534	11506	1.002434
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	4	13956	13920	1.002586
cid22	pexels-photo-1933873.png	512	512	Photo	25	4	12596	12526	1.005588
cid22	pexels-photo-3193731.png	512	512	Photo	25	4	12970	13008	0.997079
cid22	pexels-photo-4354221.png	512	512	Photo	25	4	14620	14526	1.006471
cid22	pexels-photo-7078290.png	512	512	Photo	25	4	15804	15478	1.021062
cid22	1001682.png	512	512	Photo	25	6	13956	14192	0.983371
cid22	1129482.png	512	512	Photo	25	6	4374	4432	0.986913
cid22	1287145.png	512	512	Photo	25	6	10828	10804	1.002221
cid22	1454804.png	512	512	Photo	25	6	4826	4506	1.071016
cid22	1570264.png	512	512	Photo	25	6	24582	25400	0.967795
cid22	162511.png	512	512	Photo	25	6	29688	29914	0.992445
cid22	1938351.png	512	512	Photo	25	6	5070	4992	1.015625
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	6	15878	15858	1.001261
cid22	225284.png	512	512	Photo	25	6	28658	29454	0.972975
cid22	2471234.png	512	512	Photo	25	6	4658	4448	1.047212
cid22	262780.png	512	512	Photo	25	6	13530	13554	0.998229
cid22	3004909.png	512	512	Photo	25	6	12054	12168	0.990631
cid22	3363331.png	512	512	Photo	25	6	10420	10462	0.995985
cid22	3623285.png	512	512	Photo	25	6	9626	9496	1.013690
cid22	45258.png	512	512	Photo	25	6	9526	9156	1.040411
cid22	5212582.png	512	512	Photo	25	6	2568	2478	1.036320
cid22	60003.png	512	512	Photo	25	6	10012	9928	1.008461
cid22	7062197.png	512	512	Photo	25	6	12378	12206	1.014091
cid22	7394483.png	512	512	Photo	25	6	6836	6668	1.025195
